date,open,high,low,close,volume
2016-09-26,86.27999877929688,87.52999877929688,85.87000274658203,87.29000091552734,599400.0
2016-09-27,87.55999755859375,87.7300033569336,86.58000183105469,86.66999816894531,790900.0
2016-09-28,86.29000091552734,86.51000213623047,85.08000183105469,86.43000030517578,741100.0
2016-09-29,86.19000244140625,86.19999694824219,84.7699966430664,84.81999969482422,993100.0
2016-09-30,85.31999969482422,85.48999786376953,83.72000122070312,83.73999786376953,1115600.0
2016-10-03,83.55999755859375,83.55999755859375,81.77999877929688,81.91999816894531,873000.0
2016-10-04,81.73999786376953,81.73999786376953,80.19000244140625,81.0,906300.0
2016-10-05,81.27999877929688,81.5,78.5199966430664,78.7699966430664,849500.0
2016-10-06,78.41000366210938,79.0,77.4800033569336,77.88999938964844,652200.0
2016-10-07,78.22000122070312,79.2699966430664,77.22000122070312,77.5,757300.0
2016-10-10,77.63999938964844,78.52999877929688,77.62000274658203,78.05000305175781,383300.0
2016-10-11,77.69999694824219,78.22000122070312,76.43000030517578,76.81999969482422,625300.0
2016-10-12,77.06999969482422,77.44000244140625,76.63999938964844,77.44000244140625,372700.0
2016-10-13,77.16000366210938,77.97000122070312,76.91000366210938,77.83000183105469,523300.0
2016-10-14,77.83999633789062,78.23999786376953,77.23999786376953,77.83000183105469,425800.0
2016-10-17,77.83000183105469,78.55000305175781,77.7300033569336,77.91999816894531,569400.0
2016-10-18,78.68000030517578,78.7300033569336,77.9000015258789,77.9800033569336,411700.0
2016-10-19,77.69999694824219,78.55999755859375,77.58000183105469,78.48999786376953,543900.0
2016-10-20,78.18000030517578,79.1500015258789,78.11000061035156,78.44999694824219,319200.0
2016-10-21,78.0199966430664,78.9800033569336,78.0199966430664,78.75,280700.0
2016-10-24,80.68000030517578,80.68000030517578,78.62000274658203,79.2300033569336,475600.0
2016-10-25,78.48999786376953,79.33999633789062,77.6500015258789,79.23999786376953,389500.0
2016-10-26,78.81999969482422,80.02999877929688,77.91000366210938,79.5999984741211,522600.0
2016-10-27,79.47000122070312,79.81999969482422,77.12999725341797,77.55999755859375,1101500.0
2016-10-28,78.30999755859375,80.51000213623047,78.30999755859375,79.36000061035156,731200.0
2016-10-31,79.4800033569336,81.5,79.23999786376953,81.44000244140625,795800.0
2016-11-01,81.30000305175781,81.41999816894531,80.16999816894531,80.5,790900.0
2016-11-02,80.6500015258789,81.68000030517578,80.38999938964844,80.7300033569336,683900.0
2016-11-03,80.86000061035156,81.70999908447266,80.37999725341797,81.25,548200.0
2016-11-04,81.4000015258789,82.27999877929688,81.19999694824219,81.75,834900.0
2016-11-07,82.7300033569336,82.7699966430664,81.01000213623047,81.36000061035156,506500.0
2016-11-08,81.38999938964844,82.5199966430664,81.36000061035156,82.19000244140625,766800.0
2016-11-09,80.5999984741211,82.02999877929688,79.51000213623047,80.05999755859375,760900.0
2016-11-10,79.77999877929688,79.77999877929688,77.12999725341797,77.66000366210938,1000300.0
2016-11-11,77.77999877929688,78.73999786376953,76.91999816894531,77.41000366210938,1085600.0
2016-11-14,77.41999816894531,78.95999908447266,76.2699966430664,78.41999816894531,1280000.0
2016-11-15,78.81999969482422,78.97000122070312,75.75,76.45999908447266,618000.0
2016-11-16,76.44999694824219,77.70999908447266,76.29000091552734,77.36000061035156,617300.0
2016-11-17,77.37999725341797,78.3499984741211,76.47000122070312,76.5,417200.0
2016-11-18,76.51000213623047,76.83999633789062,75.36000061035156,76.05000305175781,526200.0
2016-11-21,76.30999755859375,77.12000274658203,75.86000061035156,76.0,455400.0
2016-11-22,76.38999938964844,77.72000122070312,75.94999694824219,77.72000122070312,555000.0
2016-11-23,77.4800033569336,78.0,76.88999938964844,77.72000122070312,757200.0
2016-11-25,77.9000015258789,78.86000061035156,77.9000015258789,78.33999633789062,156600.0
2016-11-28,78.37000274658203,79.68000030517578,78.37000274658203,78.70999908447266,538700.0
2016-11-29,78.8499984741211,80.04000091552734,78.8499984741211,79.26000213623047,917700.0
2016-11-30,78.37999725341797,79.5999984741211,78.01000213623047,78.70999908447266,1241600.0
2016-12-01,78.6500015258789,79.81999969482422,77.68000030517578,78.4800033569336,1449700.0
2016-12-02,78.69000244140625,80.48999786376953,78.41000366210938,78.7699966430664,1195900.0
2016-12-05,78.86000061035156,79.08999633789062,77.91000366210938,78.58000183105469,1223300.0
